平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color
20.0,0.2,1.4,2.6,2.4,1.2,1.5,2.2,0.4,1.2,1.5,2.1,1.5,1.9,0.5,1.6,"rgb(27,117,228)"
19.740833333333327,0.29999999999999993,0.7999999999999999,1.5,2.6000000000000005,1.6,1.8000000000000005,1.3000000000000005,0.29999999999999993,1.0,1.9,1.5,2.899999999999999,2.3000000000000003,0.4,1.5,"rgb(11,116,244)"
19.356666666666666,0.5,1.3000000000000005,2.0,2.7,1.1,1.5,1.1,0.4,0.5999999999999999,1.6,1.8000000000000005,3.2,1.6999999999999995,0.5999999999999999,1.1,"rgb(1,116,254)"
19.300833333333333,0.7000000000000001,0.7999999999999999,2.6000000000000005,3.0,1.5,1.4,1.5,0.29999999999999993,1.0,1.4,1.5,2.2,2.3000000000000003,0.7000000000000001,1.5,"rgb(22,116,233)"
19.3825,0.5,0.9000000000000002,3.399999999999999,3.399999999999999,1.5,1.6999999999999995,1.6,0.29999999999999993,1.1,2.3999999999999995,1.6999999999999995,2.3999999999999995,1.9,0.5,0.9000000000000002,"rgb(30,116,225)"
18.30727272727273,0.7999999999999999,1.3000000000000005,2.3999999999999995,3.7,1.5,1.5,2.0,0.4,1.1999999999999995,1.1999999999999995,1.6999999999999995,2.5,2.6000000000000005,0.7000000000000001,1.3000000000000005,"rgb(26,118,229)"
17.64153846153846,0.29999999999999993,1.0,1.6,2.0,1.5,1.4,1.6,0.4,0.8,1.6,1.6,2.3999999999999995,2.5,0.5,1.1999999999999995,"rgb(2,117,253)"
18.022727272727273,0.4,1.0,1.6999999999999995,1.9,1.1999999999999995,1.3000000000000005,1.6999999999999995,0.5,0.7999999999999999,1.1999999999999995,1.6,2.3000000000000003,2.3000000000000003,0.5999999999999999,1.1999999999999995,"rgb(4,118,251)"
17.40818181818182,0.7999999999999999,1.0,1.6,2.3000000000000003,1.3000000000000005,1.3000000000000005,1.4,0.4,0.7999999999999999,1.4,1.4,2.8000000000000003,2.1000000000000005,0.5999999999999999,1.3000000000000005,"rgb(23,118,232)"
17.556666666666665,1.6999999999999995,1.6,1.6,2.2,1.4,1.4,1.5,0.5999999999999999,0.9000000000000002,1.3000000000000005,1.9,3.2,2.3000000000000003,0.5999999999999999,1.6,"rgb(7,120,248)"
17.41,1.9,1.3000000000000005,1.6999999999999995,2.3000000000000003,1.6,1.3000000000000005,1.4,0.5,0.7999999999999999,1.4,1.9,3.7,3.0,0.5,1.4,"rgb(14,118,241)"
22.5,0.6,0.6,1.6,2.3,1.0,1.3,1.0,0.2,0.4,1.4,0.9,4.0,1.9,0.5,1.1,"rgb(5,116,250)"
17.906363636363633,0.5999999999999999,1.0,1.6,1.9,1.0,1.1999999999999995,1.3000000000000005,0.5,0.5999999999999999,1.4,1.5,2.8000000000000003,2.3999999999999995,0.5,1.1,"rgb(0,118,255)"
17.18583333333333,0.7000000000000001,1.0,1.6999999999999995,2.0,1.1999999999999995,1.6999999999999995,1.3000000000000005,0.5,0.7000000000000001,1.8000000000000005,1.6,2.6000000000000005,2.3000000000000003,0.5999999999999999,1.1999999999999995,"rgb(19,117,236)"
16.687500000000004,0.5999999999999999,1.1999999999999995,1.5,2.3000000000000003,1.3000000000000005,1.6,1.1999999999999995,0.5999999999999999,0.7000000000000001,1.3000000000000005,1.6999999999999995,2.5,2.3999999999999995,0.5999999999999999,1.1999999999999995,"rgb(4,118,251)"
17.37818181818182,0.9000000000000002,1.3000000000000005,1.8000000000000005,2.2,1.3000000000000005,1.1999999999999995,1.4,0.5999999999999999,0.5999999999999999,1.1,1.5,2.6000000000000005,2.5,0.7000000000000001,1.5,"rgb(5,116,250)"
16.535833333333333,2.1000000000000005,1.1,2.5,2.3000000000000003,1.1,1.1,1.4,0.2,0.5,0.9000000000000002,1.5,4.0,2.7,0.4,0.9000000000000002,"rgb(6,116,249)"
16.682727272727274,0.9000000000000002,1.1999999999999995,2.1000000000000005,1.6,1.0,1.6,1.8000000000000005,0.5,0.5999999999999999,1.1,1.4,1.8000000000000005,2.7,0.5,1.1,"rgb(10,127,245)"
16.6525,0.5999999999999999,1.1,1.9,1.6,1.5,1.3000000000000005,1.9,0.4,1.0,1.6,1.6,1.1999999999999995,1.8000000000000005,0.5999999999999999,1.1999999999999995,"rgb(4,125,251)"
16.34166666666667,0.7000000000000001,0.9000000000000002,1.6,1.8000000000000005,1.1,1.3000000000000005,1.3000000000000005,0.4,0.7000000000000001,1.4,1.1999999999999995,1.6999999999999995,2.2,0.5,1.1999999999999995,"rgb(19,120,236)"
16.55,1.0,1.3000000000000005,1.9,2.1000000000000005,1.4,1.3000000000000005,1.4,0.5999999999999999,0.7000000000000001,1.1,1.6,2.0,2.2,0.5999999999999999,1.4,"rgb(4,126,251)"
16.347692307692302,2.0,0.8,1.9,2.0,2.7,1.6,1.1,0.4,0.5999999999999999,1.1,1.1,1.1999999999999995,2.8,0.9000000000000002,2.0,"rgb(6,126,249)"
15.972307692307695,4.700000000000001,1.6,2.899999999999999,2.899999999999999,4.1000000000000005,3.100000000000001,2.7,0.5,1.1,1.4,2.3999999999999995,3.0,7.599999999999999,1.5,2.899999999999999,"rgb(36,112,219)"
15.649999999999995,5.0,2.3999999999999995,5.6000000000000005,5.799999999999999,2.3000000000000003,2.1000000000000005,3.0,0.7999999999999999,1.3000000000000005,1.8000000000000005,3.3,5.299999999999999,6.200000000000001,1.0,3.1000000000000005,"rgb(13,116,242)"
18.0,1.3,1.8,4.9,4.7,1.5,1.0,4.0,0.2,2.0,5.3,3.2,3.2,2.3,0.8,1.7,"rgb(34,108,221)"
16.634545454545453,0.7000000000000001,1.3000000000000005,3.3,2.1000000000000005,1.1,1.1999999999999995,3.100000000000001,0.4,1.9,3.600000000000001,2.5,2.1000000000000005,1.4,0.7000000000000001,2.3000000000000003,"rgb(13,123,242)"
15.829999999999998,0.5999999999999999,1.3000000000000005,1.9,1.3000000000000005,1.5,0.9000000000000002,2.0,0.29999999999999993,1.0,1.6,2.0,1.3000000000000005,1.8000000000000005,0.5999999999999999,1.0,"rgb(15,122,240)"
16.067272727272726,0.5,0.9000000000000002,2.1000000000000005,1.4,1.4,1.1999999999999995,1.6,0.4,1.0,1.3000000000000005,1.5,1.4,2.0,0.5,1.0,"rgb(12,124,243)"
15.394166666666667,0.2,1.1999999999999995,2.1000000000000005,1.4,2.1000000000000005,1.3000000000000005,2.1000000000000005,0.4,1.0,1.6,2.1000000000000005,1.6,1.8000000000000005,0.4,1.1,"rgb(5,127,250)"
16.713333333333335,0.29999999999999993,1.6,2.2,1.9,3.7000000000000006,1.6999999999999995,3.2999999999999994,0.4,1.0,1.3000000000000005,2.3999999999999995,2.5,1.9,0.7000000000000001,0.9000000000000002,"rgb(6,126,249)"
18.350833333333327,0.2,2.2,2.3999999999999995,2.3999999999999995,4.5,1.9,3.7000000000000006,0.5,1.3000000000000005,1.4,2.7,2.899999999999999,1.6,0.7999999999999999,0.9000000000000002,"rgb(5,127,250)"
13.3,0.4,2.2,3.1,2.0,4.3,2.0,3.7,0.6,1.5,1.3,3.4,3.0,2.0,0.9,1.2,"rgb(8,127,247)"
16.4425,0.5,2.3000000000000003,3.0,1.9,4.6000000000000005,2.6000000000000005,4.4,0.5,1.6,2.3999999999999995,3.2,3.2999999999999994,1.6999999999999995,0.7000000000000001,1.1999999999999995,"rgb(10,128,245)"
15.087692307692311,0.5999999999999999,1.6999999999999995,2.3000000000000003,2.3000000000000003,2.899999999999999,1.8000000000000005,3.0,0.5,1.0,1.1999999999999995,2.3000000000000003,1.8000000000000005,1.9,0.7,1.3000000000000005,"rgb(3,124,252)"
15.897692307692306,0.5,1.6999999999999995,2.2,1.6999999999999995,1.8000000000000005,1.1999999999999995,2.2,0.4,1.0,1.4,2.2,1.3000000000000005,2.2,0.4,1.1,"rgb(2,123,253)"
15.844545454545456,0.5,0.9000000000000002,1.6,1.6,1.1999999999999995,1.0,1.3000000000000005,0.5999999999999999,0.5999999999999999,1.1,1.5,1.3000000000000005,2.1000000000000005,0.29999999999999993,1.0,"rgb(1,120,254)"
15.82,0.5999999999999999,1.1,2.0,1.9,0.9000000000000002,1.4,1.0,0.5,0.4,1.1999999999999995,1.1999999999999995,1.6999999999999995,1.9,0.5999999999999999,1.1,"rgb(0,117,255)"
15.595,0.9000000000000002,0.9000000000000002,2.3000000000000003,2.5,1.1999999999999995,1.1,1.1999999999999995,0.5999999999999999,0.4,1.1,1.1999999999999995,1.5,1.9,0.7999999999999999,1.1999999999999995,"rgb(1,117,254)"
15.459090909090907,0.9000000000000002,1.0,2.2,2.5,1.3000000000000005,1.1999999999999995,1.1999999999999995,0.5,0.5999999999999999,1.1,1.3000000000000005,1.6,2.0,0.9000000000000002,1.3000000000000005,"rgb(3,123,252)"
16.3,1.2,0.9,2.7999999999999994,2.5,2.7999999999999994,1.9,2.3,0.5,0.6999999999999998,1.2,1.5,2.4,2.2,1.2,2.3,"rgb(7,126,248)"
15.559166666666668,3.600000000000001,0.7999999999999999,1.6,3.600000000000001,2.899999999999999,1.1,1.0,0.4,0.9000000000000002,1.9,1.3000000000000005,4.799999999999999,3.100000000000001,0.9000000000000002,2.3000000000000003,"rgb(13,117,242)"
15.41181818181818,0.5999999999999999,0.5999999999999999,3.600000000000001,3.899999999999999,0.7000000000000001,0.9000000000000002,1.0,0.4,0.7000000000000001,1.1999999999999995,1.6999999999999995,3.399999999999999,2.6000000000000005,0.5999999999999999,0.5,"rgb(8,117,247)"
15.739166666666668,0.5999999999999999,0.9000000000000002,1.5,1.6999999999999995,1.6,1.1,1.3000000000000005,0.4,0.7999999999999999,1.0,1.4,1.1999999999999995,2.3000000000000003,0.7000000000000001,0.7999999999999999,"rgb(28,113,227)"
14.75,1.3000000000000005,1.0,2.0,2.2,1.3000000000000005,1.0,1.1,0.5999999999999999,0.4,1.3000000000000005,1.1,2.3999999999999995,2.6000000000000005,0.7999999999999999,1.1,"rgb(6,117,249)"
15.411818181818182,2.3000000000000003,0.7999999999999999,1.6,1.1,1.4,0.9000000000000002,1.0,0.5,0.5999999999999999,1.1999999999999995,1.1,4.0,3.399999999999999,0.7000000000000001,1.1999999999999995,"rgb(5,117,250)"
15.462,1.0,1.1999999999999995,1.8000000000000005,2.2,1.8000000000000005,1.5,1.1999999999999995,0.5999999999999999,0.7000000000000001,1.4,1.6,2.0,2.6000000000000005,0.7999999999999999,0.7999999999999999,"rgb(28,114,227)"
15.15,0.8,1.5,2.4,2.4,2.0,1.3,1.8,0.6,0.7,1.4,1.5,2.2,2.0,1.0,1.6,"rgb(1,119,254)"
15.021666666666668,2.1000000000000005,1.3000000000000005,1.8000000000000005,2.0,2.6000000000000005,1.6,1.1,0.5,0.5999999999999999,1.1999999999999995,1.3000000000000005,3.600000000000001,2.3000000000000003,1.0,2.1000000000000005,"rgb(2,121,253)"
15.5675,1.8000000000000005,1.1999999999999995,2.2,1.6,2.8000000000000003,1.6999999999999995,1.3000000000000005,0.4,0.7000000000000001,1.0,1.6999999999999995,4.6000000000000005,2.3000000000000003,0.9000000000000002,1.9,"rgb(6,123,249)"
15.505833333333333,2.5,0.9000000000000002,1.6999999999999995,1.4,3.2999999999999994,1.6999999999999995,1.1,0.2,0.5,1.1999999999999995,0.9000000000000002,6.1000000000000005,3.7000000000000006,0.4,0.9000000000000002,"rgb(7,116,248)"
19.74363636363636,2.0,1.6,3.600000000000001,2.5,3.600000000000001,1.8000000000000005,2.7,0.5,1.0,1.5,2.0,7.0,1.8000000000000005,1.1999999999999995,2.2,"rgb(147,248,108)"
20.876666666666672,1.1,2.1,3.6000000000000005,2.4,3.5,1.6999999999999995,3.0,0.3,1.1,1.3,2.5,3.7,1.6,1.2,2.2,"rgb(146,248,109)"
20.15,1.6,2.9,3.9,2.1,3.8,2.1,3.2,0.5,1.2,2.3,2.9,5.9,2.6,0.7,2.6,"rgb(142,252,113)"
20.318333333333328,1.1,2.7,3.7000000000000006,1.9,3.5,2.3000000000000003,3.2,0.4,1.1,1.4,2.7,8.200000000000001,1.8000000000000005,1.0,2.0,"rgb(143,251,112)"
20.05272727272727,2.0,0.7999999999999999,3.2,2.5,2.5,1.1,1.4,0.4,0.5,1.4,1.9,6.6,1.6999999999999995,0.9000000000000002,1.8000000000000005,"rgb(142,250,113)"
18.96818181818181,0.29999999999999993,1.6999999999999995,4.200000000000001,3.2,2.3000000000000003,1.3000000000000005,1.6,0.5,0.7000000000000001,1.3000000000000005,3.2,3.100000000000001,1.0,0.7000000000000001,1.6,"rgb(143,248,112)"
20.227500000000006,0.9000000000000002,2.899999999999999,5.700000000000002,3.399999999999999,3.8,2.3000000000000003,3.7000000000000006,0.4,1.4,1.1999999999999995,4.1000000000000005,8.400000000000002,2.7,1.0,3.2,"rgb(140,246,115)"
18.98818181818182,0.5999999999999999,0.7000000000000001,2.5,2.2,2.0,1.1,1.1999999999999995,0.29999999999999993,0.5,1.8000000000000005,1.0,4.6000000000000005,1.6,0.7000000000000001,1.1999999999999995,"rgb(140,253,115)"
19.36,0.5999999999999999,1.1,3.3,2.6000000000000005,1.6999999999999995,0.5,1.6,0.29999999999999993,0.5,1.6999999999999995,1.5,2.0,2.0,0.9000000000000002,1.4,"rgb(140,255,115)"
18.0,2.5,1.7,3.3,1.9,3.8,2.4,2.7,0.4,0.9,1.5,1.7,8.1,1.4,1.2,1.7,"rgb(143,253,112)"
20.2725,1.9,0.9000000000000002,3.2999999999999994,2.3000000000000003,3.0,1.3000000000000005,1.1999999999999995,0.29999999999999993,0.5999999999999999,1.6,1.9,5.9,2.0,0.7000000000000001,1.4,"rgb(147,247,108)"
20.328181818181818,2.899999999999999,0.9000000000000002,2.3000000000000003,1.9,3.899999999999999,1.6,1.5,0.29999999999999993,0.5,1.4,1.1,6.1000000000000005,2.7,1.1999999999999995,2.3000000000000003,"rgb(147,246,108)"
19.969166666666666,1.8000000000000005,0.9000000000000002,2.1000000000000005,1.8000000000000005,3.899999999999999,1.1,1.1,0.4,0.5,1.4,1.1,5.700000000000002,1.0,1.0,1.8000000000000005,"rgb(141,254,114)"
20.864166666666666,1.1,0.9000000000000002,2.5,2.3000000000000003,2.0,1.1,1.0,0.4,0.4,1.3000000000000005,1.3000000000000005,4.700000000000001,1.4,0.7000000000000001,1.4,"rgb(141,255,114)"
21.582727272727276,1.8000000000000005,3.3,5.4,3.5,4.200000000000001,2.5,4.0,0.4,1.3000000000000005,1.1,3.8,5.0,1.6,1.1,2.6000000000000005,"rgb(141,248,114)"
21.736666666666665,1.9,2.5,4.6000000000000005,2.7,3.7,3.3000000000000003,3.8,0.2,1.3,1.5,2.7,9.6,2.1,1.6999999999999995,2.4,"rgb(140,246,115)"
18.0,1.6,2.5,4.0,2.9,3.2,2.7,3.1,0.4,1.1,1.3,2.7,6.5,2.3,1.3,2.3,"rgb(142,246,113)"
22.494545454545456,1.8000000000000005,3.0,5.9,3.7,3.899999999999999,3.100000000000001,4.200000000000001,0.4,1.5,1.4,3.899999999999999,9.2,1.6,1.5,2.8000000000000003,"rgb(140,246,115)"
22.635,1.9,2.8000000000000003,4.200000000000001,2.5,3.9,2.8000000000000003,3.8,0.4,1.3000000000000005,1.3000000000000005,2.7,7.9,2.3999999999999995,1.1999999999999995,2.5,"rgb(139,247,116)"
22.03363636363636,2.6000000000000005,1.5,2.7,1.6999999999999995,4.200000000000001,1.8000000000000005,2.1000000000000005,0.4,0.7999999999999999,1.3000000000000005,1.8000000000000005,5.6000000000000005,1.5,0.9000000000000002,2.7,"rgb(140,249,115)"
21.63666666666667,2.6000000000000005,0.5,1.5,1.9,2.0,0.5,0.9000000000000002,0.4,0.29999999999999993,1.3000000000000005,0.7999999999999999,5.299999999999999,1.6999999999999995,0.9000000000000002,2.0,"rgb(138,253,117)"
22.80090909090909,2.3000000000000003,0.7000000000000001,1.8000000000000005,2.3999999999999995,1.4,0.0,0.7999999999999999,0.4,0.5999999999999999,1.5,1.4,3.5,1.9,1.0,1.8000000000000005,"rgb(139,255,116)"
22.68555555555556,1.2,1.8000000000000005,4.1000000000000005,3.2,2.3000000000000003,0.6,1.9,0.4,0.9000000000000001,1.5,2.8000000000000003,2.6,3.1000000000000005,1.0,2.2,"rgb(143,252,112)"
18.65,2.1,2.2,3.2,1.4,4.0,2.1,2.7,0.4,1.0,1.7,1.9,9.1,2.4,1.2,2.4,"rgb(142,251,113)"
23.771538461538462,2.3999999999999995,0.9000000000000002,2.3000000000000003,1.6,3.100000000000001,1.1,1.5,0.4,0.5,1.1,1.1999999999999995,5.799999999999998,1.3000000000000005,0.8,1.5,"rgb(139,252,116)"
23.976666666666667,2.7,0.5999999999999999,1.6999999999999995,2.0,3.600000000000001,1.3000000000000005,0.7999999999999999,0.29999999999999993,0.4,0.9000000000000002,0.9000000000000002,5.9,1.1999999999999995,1.1999999999999995,2.5,"rgb(138,253,117)"
23.441666666666666,1.1,0.7999999999999999,1.5,2.0,1.8000000000000005,0.7999999999999999,0.7999999999999999,0.29999999999999993,0.5,1.3000000000000005,1.3000000000000005,4.4,1.6999999999999995,0.7999999999999999,1.3000000000000005,"rgb(139,254,116)"
24.40416666666667,1.1999999999999995,1.8000000000000005,3.600000000000001,2.6000000000000005,2.899999999999999,1.4,2.3000000000000003,0.5,0.7999999999999999,1.4,2.7,3.2999999999999994,2.3000000000000003,1.1,1.9,"rgb(146,248,109)"
23.549166666666668,1.6999999999999995,1.1999999999999995,3.0,2.3999999999999995,2.8000000000000003,1.5,1.5,0.4,0.7000000000000001,1.3000000000000005,1.4,2.899999999999999,2.2,0.9000000000000002,1.4,"rgb(147,247,108)"
24.938000000000002,1.1999999999999995,2.6000000000000005,3.7,2.8000000000000003,3.3999999999999995,2.3999999999999995,3.5,0.29999999999999993,1.0,1.6999999999999995,2.1000000000000005,4.4,1.1999999999999995,1.5,2.2,"rgb(141,249,114)"
